,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4677542936358125e-05,2.9791538332019543e-05,3.529448712694606e-05,4.1183437680367e-05,4.745528459201712e-05,5.4106739071416494e-05,6.113429979107784e-05,6.853422427824897e-05,7.629315697198826e-05,8.43601748778415e-05,9.2674997591449e-05,0.00010117737539922292,0.00010980710788128092,0.00011850406068690215,0.00012720818047861807,0.00013585950804357452,0.00014439818957308882,0.00015276448611338322,0.00016089878119229754,0.00016874158662836877,0.00017623354653001979,0.00018331543949371478,0.00018992817901082595,0.0001960440519679983,0.00020176036917576057,0.00020720562045362974,0.0002125082061838408,0.00021779643210530537,0.00022319851183013066,0.00022884257705681476,0.00023485669545648884,0.00024136889621275147,0.0002485072032017348,0.00025639967580704225,0.00026517445737410204,0.0002749598313202927,0.00028588428493092405,0.0002980765808868239,0.0003116658365869052,0.00032678161134872615,0.00034355400159174164,0.0003621137441317562,0.00038259232774110765,0.00040512211315742847,0.0004298506744848055,0.0004569333400368772,0.00048655382369075734,0.0005189101063610786,0.0005542581126164798,0.0005929428492158317,0.0006354874564510326,0.0006821333154510162,0.0007335496954548056,0.0007902495929689835,0.0008531152948745835,0.0009222594037761481,0.0009977652765702162,0.0010839262165568766,0.0011885708435215513,0.0013166835891745936,0.0014465839194198553,0.0015105984677879407,0.0015557093751244315,0.0016135548485380305,0.0017157582455352722
-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.728710480664446e-05,3.3432121912076416e-05,3.9982515014379475e-05,4.691814557142561e-05,5.42192515018484e-05,6.186587135056598e-05,6.983781599278155e-05,7.81146434076055e-05,8.667563658719723e-05,9.549808262302786e-05,0.0001045522626782223,0.00011380675149127149,0.00012323015774736503,0.0001327911348242912,0.000142458390578708,0.0001522006961712583,0.000161986893930408,0.0001717859042561687,0.0001815667315660248,0.00019129846928642245,0.0002009503038940884,0.0002104915180122368,0.00021989149256738702,0.00022911970801305987,0.00023816814363633148,0.0002471184365227779,0.0002560746152557224,0.0002651406882523035,0.0002744206462452987,0.0002840184710119615,0.00029403815033599695,0.000304583699191733,0.00031575918714403745,0.00032766877196357773,0.0003404167394646168,0.0003541075495816985,0.0003688458887122858,0.00038473672836471,0.00040188539016467817,0.00042039761728910143,0.0004403796524131922,0.0004619383222756815,0.00048518112898768685,0.0005102163482333053,0.0005371531345344933,0.0005661203521769582,0.0005972560606356881,0.0006307337203266489,0.000666742322288134,0.0007055409688726754,0.0007474945057408263,0.0007931790744433927,0.0008428028212418034,0.0008970920352259716,0.0009565581427890033,0.0010221385437321222,0.0010938250140995471,0.0011715813335812536,0.0012602744245300479,0.00136866242512652,0.001501941173067846,0.0016349980565545537,0.0016921238738193652,0.0017275566173932842,0.001776731548474706,0.0018738858023434634
-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.172039237016354e-05,4.008735824658017e-05,4.905509041725063e-05,5.859319790280713e-05,6.866907192409296e-05,7.925065696338602e-05,9.030560669441095e-05,0.00010180124476205856,0.00011370453053456159,0.0001259820299232518,0.00013859978776809115,0.00015152315609567486,0.0001647173789427389,0.00017814774763427678,0.00019177961339693762,0.00020557839890715925,0.00021950960877255114,0.00023353883894666093,0.00024763178507873434,0.00026175424980142597,0.00027587214896062213,0.0002899515167926052,0.0003039585100547217,0.00031785941111650985,0.0003316206300189024,0.0003452204078835947,0.0003586839223268846,0.00037204817443037264,0.0003853502816666128,0.0003986274755479784,0.00041191710151836433,0.00042525662109498257,0.000438683616267994,0.00045223579616676364,0.00046595100600315255,0.00047986723830444966,0.0004940226464513235,0.0005084555605395259,0.0005232045055880316,0.0005383082221208391,0.0005538056891548326,0.0005697361496318884,0.0005861391383398691,0.0006030545123742591,0.0006205224842000354,0.0006385836573819323,0.0006573007982797958,0.000676744209364426,0.0006970194562278918,0.000718241174875977,0.0007405885528431008,0.0007643327927055297,0.0007899292097728477,0.0008174298234747288,0.0008473706269784056,0.0008800348646096684,0.0009160581683427211,0.0009551855566553219,0.0009971641787928295,0.0010458373652368577,0.0011078231456502167,0.0011862857025806677,0.0012607166089821955,0.001274411713164202,0.0012714827498942005,0.0012785904877682878,0.0013192313941564856
-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.597505927649236e-05,4.727253227395407e-05,5.9348629523185244e-05,7.213173095282473e-05,8.555192806214498e-05,9.953603047062557e-05,0.00011401166857829595,0.0001289060594743839,0.00014414596823114775,0.00015965768037375834,0.0001753669856531665,0.0001912131754473876,0.00020719124163301434,0.00022331020193766516,0.00023957914456252893,0.00025600722799899657,0.0002726036810915037,0.0002893778033500108,0.000306338965515403,0.0003234966103809615,0.00034086025387297637,0.00035843948639349975,0.0003762439744282146,0.00039428346242238987,0.0004125677749279278,0.0004311068190245732,0.0004499010361855615,0.00046891281504894905,0.0004880952582213407,0.0005074017548530627,0.0005267859843119858,0.000546201917066795,0.0005656038128162178,0.0005849462159001541,0.0006041839480273993,0.0006232720983527382,0.0006421660109336159,0.0006608212695933843,0.0006791936802142803,0.0006972392504788213,0.0007149141670732182,0.0007321747703606988,0.000748977526526299,0.0007652789971877245,0.0007810358064592784,0.0007962046054475981,0.0008107420341490092,0.0008246319466223656,0.0008378654154314909,0.0008504735176812225,0.0008624920275424379,0.0008740250745652782,0.0008852689537079377,0.0008966043964211734,0.0009079192579086417,0.0009196185942686164,0.00093178120231139,0.0009448144703131349,0.000958156742099282,0.0009712730066227217,0.0009875243150526346,0.0010123403777337458,0.0010472707892481804,0.001073287876035721,0.0010442961878398297,0.0010009030114026731,0.0009649262046592447,0.0009524306007679454
-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80556623392439e-05,5.3456360034743824e-05,7.000620290191842e-05,8.758013304011016e-05,0.00010605273753247683,0.00012530109743041207,0.0001451974519668654,0.0001656152529292287,0.00018642735584554107,0.0002075059782161491,0.00022872267726226623,0.0002499483473677316,0.0002710803930102937,0.0002921244713951478,0.00031311346522771866,0.0003340803799674063,0.0003550583347712661,0.0003760805543878914,0.000397180362010493,0.0004183911730969067,0.0004397464901631008,0.0004612798985557189,0.0004830250632082778,0.0005050157263848427,0.0005272857064143332,0.0005498688974180562,0.0005727992700326497,0.0005960977128121445,0.0006197326346257979,0.0006436595936419082,0.0006678344873059103,0.0006922135596376882,0.0007167534058860527,0.0007414109745830158,0.0007661435670405587,0.0007909088343320431,0.0008156647717992425,0.0008403697111241679,0.0008649823100025005,0.0008894615394524767,0.000913766668789543,0.0009378572482930205,0.000961693089586371,0.0009852342437474838,0.0010084409771596457,0.001031273745107593,0.001053693163116164,0.0010756599760216872,0.0010971713020066713,0.0011182345308509473,0.0011389115284380434,0.0011592723485161034,0.0011794816390853968,0.0011998333500308723,0.001220880123978894,0.001242514111868498,0.0012653411427239092,0.0012895342111705287,0.0013157347368104378,0.001343250454728671,0.0013714170242440696,0.0014051025890912828,0.0014523124844140149,0.0015157454091160717,0.0015681930177588932,0.0015414519635953074,0.001493676214712025,0.0014570823258701472,0.0014566430866610716
-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.237589239932552e-05,5.14446919287874e-05,7.219881784230862e-05,9.446232902422999e-05,0.00011805921298008184,0.00014281297294464965,0.00016855046207149403,0.0001950920071355854,0.00022225956995619068,0.0002498743137380056,0.00027775655255574713,0.0003057257282884218,0.0003336004152367708,0.00036123902523530285,0.0003886621931692791,0.00041593133010843627,0.0004431080133825532,0.00047025396895152607,0.0004974310555713292,0.0005247012507696501,0.00055212663864256,0.0005797693994813519,0.0006076918012366916,0.0006359561928254544,0.0006646249992840954,0.0006937607187710815,0.0007234259214198559,0.0007536832500429602,0.0007845758355902486,0.0008160686527973293,0.0008481074902104154,0.000880638582471276,0.0009136086248763756,0.00094696478470622,0.0009806547093816273,0.001014626531504687,0.001048828870842438,0.0010832108333107876,0.0011177220070149694,0.0011523124554008864,0.0011869327075690404,0.001221533745799436,0.0012560669903318629,0.0012904842814413348,0.0013247378588432104,0.001358780338456606,0.0013925646865482221,0.0014260441912715186,0.0014591724316084177,0.0014919525741442317,0.0015244024203791378,0.0015566150637337853,0.0015886965319259604,0.001620884847202388,0.0016535999211728632,0.001687625426303203,0.00172284041133357,0.001760117241199836,0.0017997380349291901,0.0018426478630731886,0.0018879344018447076,0.0019347157037163897,0.001989935645968094,0.002065115365581667,0.002164403621983271,0.002249152050545192,0.002220965177465371,0.0021624792821482823,0.002120124510383832,0.002130677605661377
-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.611573187724157e-05,5.5426104580112136e-05,8.754778597465665e-05,0.00012209872899201856,0.00015869733988430943,0.00019696183721669067,0.00023650956399373543,0.0002769633098871294,0.00031793498184789045,0.00035903922060276556,0.00039988939560546305,0.0004400975894024084,0.0004792746413187671,0.0005170302508050254,0.0005530831073416024,0.0005875913603207967,0.0006208234243689293,0.0006530480245433378,0.0006845341105884434,0.0007155507791860774,0.0007463672042421364,0.0007772525752402112,0.0008084760436823797,0.000840306677627945,0.0008730134243324833,0.0009068650809821956,0.0009421302735122074,0.0009790774434921426,0.0010179748430580247,0.0010589779815349716,0.0011017923336916645,0.0011460116892606036,0.0011912308538113495,0.001237045680581526,0.0012830530779566497,0.0013288509927612026,0.001374038369518688,0.0014182150858277035,0.0014609818639843926,0.001501940158959049,0.0015406920228062215,0.00157683994555338,0.0016099866725730952,0.0016397349983977292,0.0016656875368837656,0.0016874464675750624,0.0017046132580503576,0.0017167883619701324,0.0017235708924612397,0.00172455827039429,0.001719402697939222,0.0017077637044869102,0.0016893696685073769,0.0016639359388433764,0.001631277287346514,0.0015913213787482096,0.0015442220294052524,0.0014891537113751964,0.0014260632001285036,0.001354190340989589,0.0012730770885549198,0.001180755568666051,0.0010753958530706658,0.0009590793040622021,0.0008334489314508925,0.000693638639545393,0.0005226854229304478,0.0003088611225560988,8.694084820883661e-05,0.0,0.0
-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5213058544704556e-05,7.486822916347987e-05,0.00011848221563688073,0.0001655734700441294,0.0002156610818551406,0.00026826391515227067,0.0003228996713136204,0.0003790935327777403,0.00043635585721542297,0.0004942007230896605,0.0005521404504500467,0.0006096855493778538,0.0006663447432633257,0.0007216250674003863,0.000775148399002699,0.0008270013286175255,0.0008773871884807905,0.0009265097768006461,0.000974573285167864,0.0010217822319545263,0.0010683414017482616,0.001114455790860011,0.001160330558934739,0.0012061709866867094,0.0012521824397739192,0.0012985703388200024,0.0013455401355864502,0.0013932972952932568,0.001442047285082197,0.0014918987666076508,0.001542573533878739,0.0015936975390509448,0.0016448978041113053,0.001695802424593957,0.00174604055093414,0.0017952423476182233,0.0018430389302786854,0.001889062280868886,0.0019329451410328485,0.0019743208837602745,0.0020128233633866428,0.002048086743962485,0.0020797453059748267,0.002107433231357289,0.0021307843666733706,0.002149431964299933,0.0021630084013747174,0.002171144876202704,0.002173471081741028,0.0021696148557007688,0.002159273201666097,0.002142152455628592,0.002118045990960817,0.002086732479651467,0.0020481188317608857,0.002002260832345807,0.0019495133472295474,0.0018890171828398077,0.0018209140762854305,0.001744486718583029,0.0016594544342770458,0.0015636282375686495,0.0014549931285301207,0.0013369583115602412,0.0012131723087557748,0.001079212492932923,0.0009111136056616602,0.0006809749633630771,0.0004387404467919291,0.00019844357747817354,0.0
-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8161107181809836e-05,6.541328131284569e-05,0.00011860181337449598,0.00017715410523400744,0.00024049988891309594,0.00030806964988418006,0.0003792935270968587,0.00045360007079317907,0.0005304283844903246,0.0006091968514694799,0.0006893292329094348,0.0007702468980654563,0.0008513687115313235,0.000932111009305657,0.0010118876643435584,0.001090196051975099,0.0011668756031707212,0.0012418520746965817,0.0013150519699491193,0.0013864025313775486,0.001455831730455154,0.001523268255244834,0.0015886414956049679,0.0016518815260818747,0.0017129190865350931,0.001771685560541279,0.001828112951621816,0.0018821338573382226,0.001933681441298127,0.001982689403113013,0.00202914302300338,0.002073232320423118,0.002115198703032828,0.0021552838099069965,0.002193729452632839,0.0022307775710539417,0.0022666702036402537,0.00230164947246195,0.002335957582744338,0.0023698368369842854,0.0024035296636156205,0.002437278660221612,0.0024713266513068507,0.0025059167606588345,0.0025412924983510728,0.002577697862464882,0.002615377455636036,0.0026545766165653197,0.002695541566668808,0.002738519572084505,0.0027837591212969805,0.002831603743808998,0.0028824244560485906,0.0029367355853332265,0.0029950788638535473,0.0030582526052844697,0.003127414019887016,0.0032044405487076256,0.0032895424654576766,0.0033848780384151756,0.0034915651438788037,0.003612110741297941,0.003745503665054309,0.0038907980514881965,0.004063009461355435,0.0042876935616000846,0.00457683150949023,0.004851341427988489,0.004893978681898667,0.004875306880532309,0.004897615031198201,0.005050671280098148
-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2286412767661944e-05,0.0001009964923739246,0.00017811517784729178,0.00026278066145309716,0.0003541344936690037,0.0004513192457165873,0.0005534769263374014,0.00065974719629588,0.0007692850090328049,0.000881215162703301,0.0009946703445518701,0.0011087798241744995,0.0012226693242935096,0.0013354610251567595,0.0014462737035189303,0.0015543505790688353,0.0016594436371722236,0.0017614332713657994,0.001860201023567473,0.001955629566541864,0.002047602682440113,0.002136005237486641,0.0022207231528859925,0.0023016433720228205,0.002378653824027503,0.0024516433837787795,0.002520501828413216,0.0025851197904092444,0.0026453887073109653,0.0027012007681539683,0.0027525474627490116,0.0027998151911153442,0.0028434890869748933,0.0028840542525611816,0.0029219956612170895,0.0029577980893248697,0.002991946077484279,0.003024923920850137,0.00305721568854344,0.0030893052720602754,0.0031216764626201725,0.0031548130574201396,0.003189198994792467,0.0032253185183034393,0.0032636563698763854,0.003304698012076134,0.0033489298797529845,0.00339683966131287,0.003448916609956757,0.0035056518853166054,0.0035675389260078245,0.003635194049023017,0.003709271118185022,0.0037906125071968558,0.0038801034833239713,0.003978973443331895,0.004088940308314099,0.00421270277933338,0.0043508182073290404,0.004506454401634605,0.004681473049938728,0.0048796702618626,0.005100171930536914,0.005342163999952938,0.005626899350929581,0.005991099571531417,0.006453685740018511,0.006904681664215063,0.007031410727969006,0.0070716725872071685,0.007172463779029784,0.007467989352471775
-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63185786142486e-06,9.181448630803868e-05,0.00018636023383347602,0.0002922334138763281,0.0004084016724038909,0.0005338372141678879,0.0006675133479104404,0.0008084024565818924,0.0009554735942331612,0.0011077180180056666,0.0012640835341192495,0.001423529762662839,0.0015850115955725668,0.001747478945683383,0.0019098766561986026,0.0020711445719382594,0.0022302745109363553,0.002386482742865449,0.0025390433902482508,0.002687232322860217,0.002830327281774941,0.002967607981055626,0.0030983561871607912,0.0032218557761543973,0.0033373927688296443,0.003444255343871991,0.0035417338292002333,0.003629120671635059,0.0037057103850521144,0.00377079947718153,0.0038236863552179503,0.003864057117111236,0.003893142236441368,0.003912557007551969,0.003923915078972773,0.003928828200457964,0.00392890606737374,0.0039257562620102285,0.003920984291389995,0.003916193721166726,0.003912986405253122,0.003912962810886431,0.003917722438933164,0.003928864339351401,0.003947987721869632,0.003976692662105386,0.00401658090353531,0.004069256755940905,0.004136328091191668,0.004219407437490162,0.004320113173492616,0.00444007082403489,0.00458106592947443,0.004744947263019148,0.004933832223569219,0.0051499433814332736,0.005396034222227358,0.005675655469129128,0.005993959366365225,0.006353352332764603,0.006760241953382106,0.007219532428921666,0.007739512521919367,0.008321518445880858,0.008966795770236837,0.009714457134512034,0.010635104805306236,0.011774026996377642,0.012938632907409015,0.01352442838749265,0.01395088412637927,0.01450098360584065,0.015460037560444489
-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.393255584390142e-05,0.00019775427820192945,0.00033876549125200765,0.0004953777675173862,0.0006660036332573356,0.0008490622205764599,0.0010429737316821554,0.0012461565913449817,0.0014570240033807335,0.0016740227762286665,0.0018955335031498436,0.0021199553741920742,0.002345680817893107,0.0025710952553448154,0.0027945771009841554,0.0030144980120035683,0.0032293326030368606,0.00343798931510082,0.0036394876744702156,0.0038328498984715968,0.004017101029498556,0.004191269038758728,0.004354384899876222,0.004505482632500155,0.004643599316092879,0.004767775074090611,0.0048770530286443336,0.004970479226160157,0.005047102533865908,0.005105974507634316,0.005146149231293331,0.005167292145540962,0.0051715053812793595,0.005161497672556257,0.0051399744595995965,0.005109637525424549,0.005073184795515581,0.005033310299829575,0.004992704296371441,0.004954053555639549,0.00492004180532467,0.004893350334772349,0.004876658758884758,0.004872645941343704,0.004883991077281966,0.004913374935815304,0.004963481263172928,0.005036998347530552,0.0051366207470578355,0.0052650511831426675,0.005425002601249191,0.005619200402406876,0.005850578294444706,0.006122164001977803,0.006437353824200226,0.006799719492113341,0.007213588686457031,0.007684451738950886,0.008220134104869853,0.008824895061602285,0.009508665071225686,0.01027953843082731,0.01115065821988178,0.012125400746283266,0.013206882861632038,0.014454426347192198,0.01597669145203361,0.017847427358028228,0.019778390881227882,0.020836601492519556,0.021650998274573684,0.022657695687639583,0.02430842531160079
-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26007374604606e-05,0.00018510713067050106,0.00036322214363609603,0.0005647305830002806,0.0007874659882998819,0.0010292579043480045,0.0012879451344105254,0.001561367372495993,0.0018473613798391133,0.0021437562032189583,0.0024484302193303192,0.0027591645862370296,0.0030737684992426556,0.0033900416632224326,0.0037057739648008697,0.004018745482239442,0.004326726835684159,0.004627573643951006,0.0049195123531811,0.005200865902892726,0.005469961191362143,0.005725129330080111,0.005964705846620453,0.006187030836087627,0.006390449061358465,0.006573310002374622,0.006733967854777107,0.006870781478202397,0.006982114294581272,0.007066334136796561,0.0071218130480645864,0.007146927032407377,0.007141071014037273,0.0071077016754395725,0.0070512865036024535,0.006976287068448962,0.006887158436513887,0.006788348853496088,0.006684299694395052,0.006579445679951521,0.0064782153581900495,0.006385031850005863,0.006304313857948633,0.006240476937631707,0.006197935031536428,0.006181102265387576,0.006194395007748121,0.00624223419401955,0.006329047916639485,0.006459274283942012,0.006637364550890142,0.006867786525706307,0.007155028257318555,0.007503850119386266,0.007919148478913852,0.008406322634833152,0.00897104686986076,0.009620060160545722,0.010361770583297014,0.011207939527956196,0.012165714493920704,0.01325021425692619,0.014474349798974809,0.01585844084551551,0.01740924403804756,0.01913302110944807,0.021118009005514835,0.023527573041559724,0.02647753952211713,0.029545115137303967,0.03132600417453753,0.032744706616453186,0.034456997688008896,0.03715716311441321
-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.676193039690612e-05,0.00024552097946475967,0.0004387172329862164,0.0006637797917875824,0.0009181448630803866,0.001199254179545732,0.00150464135947705,0.0018318071024768395,0.002178264110927892,0.0025415230935582115,0.002919088686561141,0.003308453485117079,0.003707185690535831,0.0041127045104565225,0.004522475754701454,0.00493395283412305,0.0053445763984138785,0.005751774364856505,0.006152962341451617,0.006545525138551087,0.006926764728798354,0.007293967405219587,0.007644424844682947,0.007975434566523207,0.008284300307976167,0.00856833231661934,0.008824847560097309,0.009051169853480954,0.009244629904670228,0.00940256527829976,0.009522320278645533,0.009601245752059485,0.00963669880947683,0.009626042469548684,0.009568270099878961,0.009468875298478441,0.009334968862521914,0.009173651616703997,0.00899201354608095,0.008797133356690818,0.008596078461854477,0.008395905392088551,0.00820366062669669,0.008026381845346355,0.007871099598284012,0.007744839394291363,0.007654624206038791,0.007607477393149854,0.007610426044052407,0.0076705047385591234,0.007794759734094297,0.00799025357956664,0.008264070162082821,0.008623320193006618,0.00907514714129919,0.00962705193578091,0.010286737064862907,0.011062602401474173,0.011963484789637813,0.012999746617458004,0.014184187826041812,0.015534504790501757,0.01706235648993748,0.01879078068173664,0.02074016057557638,0.0229418797736245,0.025408110278742776,0.028150098641115763,0.03130037919837012,0.03510666885125318,0.039750471613934066,0.04460257005872651,0.04752988841644077,0.04991009345215739,0.05273837716162805,0.0570857670002814
