msoa,all_ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E02001826,3784,47,43,40,43,45,53,62,43,57,43,46,54,48,40,41,50,36,40,29,32,35,35,30,40,48,40,53,60,59,63,64,62,71,64,57,30,66,55,51,57,35,58,49,40,45,58,35,30,39,45,62,40,40,56,62,40,51,35,45,53,41,66,50,55,38,35,45,25,45,40,35,35,46,40,36,30,25,25,24,26,24,26,24,5,20,15,10,12,6,6,24
E02002483,5361,47,68,56,44,73,62,56,58,67,66,71,66,78,70,55,75,63,68,55,34,41,45,36,68,73,68,71,55,72,77,70,72,82,83,71,66,74,78,73,70,79,88,67,68,68,60,68,53,81,84,97,85,93,83,65,81,66,61,68,55,80,50,56,63,45,45,56,56,49,68,61,60,50,60,45,35,38,30,30,34,32,46,28,52,34,15,20,16,10,11,39
E02002484,5253,60,79,78,63,59,61,62,64,64,67,60,66,50,60,65,69,54,67,59,49,73,60,69,56,72,59,78,60,66,66,75,76,75,93,70,67,65,65,64,59,69,55,55,49,51,61,56,53,55,65,80,50,67,78,80,66,70,98,79,89,70,65,82,60,63,60,58,50,58,62,44,50,39,43,56,35,34,20,19,15,38,29,28,32,25,27,25,17,16,21,62
E02002485,4241,43,56,51,40,59,68,51,49,54,55,61,66,52,56,45,45,54,62,53,34,35,55,58,41,36,40,57,60,50,60,65,73,55,60,65,57,59,60,45,45,40,40,48,44,31,45,51,53,50,44,60,60,55,62,69,66,61,62,63,60,60,45,65,53,39,45,42,40,30,39,30,50,51,50,55,37,29,41,25,31,16,21,31,22,10,22,10,16,10,12,20
E02002489,3657,40,25,25,25,40,30,30,40,50,50,51,50,35,55,45,45,49,55,39,67,89,69,58,74,35,40,30,45,45,46,40,45,50,45,60,51,50,40,44,50,50,35,45,40,37,35,35,25,45,35,50,40,49,44,45,67,51,47,64,50,48,30,45,40,45,34,41,35,44,35,30,30,34,35,30,35,25,15,20,24,16,19,15,19,16,21,21,10,16,23,65
E02002490,2931,30,31,40,39,35,41,35,44,39,41,46,30,31,30,36,40,35,31,20,29,25,30,37,25,36,40,40,40,41,40,40,40,50,44,46,35,50,40,34,40,30,35,20,30,20,30,35,26,30,35,51,35,44,40,54,47,40,42,48,49,45,60,45,35,35,40,30,25,43,34,25,30,30,30,34,25,24,15,10,19,16,5,9,14,5,5,0,0,5,6,15
E02002491,3399,23,25,36,30,25,41,35,43,39,41,51,45,35,45,56,45,44,42,29,30,15,40,48,37,46,30,42,45,40,40,35,47,35,50,50,46,35,44,34,51,40,40,25,25,47,20,31,37,40,45,40,45,48,58,44,51,66,52,39,49,65,30,35,49,38,54,41,36,34,34,29,35,35,19,35,25,28,15,35,31,28,30,15,24,32,15,30,32,17,11,50
E02002492,3539,37,36,41,35,35,30,41,45,44,40,56,45,52,46,30,40,34,35,29,25,20,40,38,30,35,40,30,45,40,41,50,52,50,45,61,35,45,54,35,40,45,40,52,39,42,30,36,38,35,35,45,45,44,54,55,53,56,57,58,55,70,50,61,45,40,45,40,30,35,30,34,54,52,45,36,20,28,37,15,29,5,30,15,31,21,20,19,10,11,10,55
E02002493,3497,25,36,31,35,40,36,31,35,35,30,25,46,36,40,46,35,44,20,25,20,20,30,49,20,41,35,36,46,46,40,50,30,45,35,45,41,30,30,35,45,35,40,35,30,30,25,20,37,40,49,40,45,53,50,59,68,50,51,64,65,60,45,55,35,60,35,57,41,47,65,43,55,52,55,63,39,28,35,35,30,38,25,22,30,26,14,25,14,10,6,46
E02002494,4117,43,51,57,68,53,45,50,55,59,73,50,61,57,66,45,70,53,57,44,47,43,40,53,58,62,48,62,61,51,71,65,78,55,60,55,78,50,50,54,55,40,40,46,40,41,45,25,41,50,45,55,50,58,58,65,46,50,62,58,55,40,59,45,44,39,45,53,30,28,25,34,25,30,40,25,35,29,26,25,15,18,20,19,23,27,15,15,4,18,12,31
E02002496,5142,65,65,70,60,83,65,59,55,55,70,75,55,50,55,55,65,55,73,82,174,194,259,199,153,145,109,121,108,75,84,74,65,79,74,80,76,86,70,50,76,65,65,50,55,45,56,50,61,40,47,40,55,40,55,40,50,45,35,35,30,30,45,24,30,50,30,29,20,15,29,25,20,35,20,15,25,10,15,5,10,5,9,10,15,15,10,18,6,12,16,22
E02002497,3073,38,30,40,45,45,49,44,50,60,55,56,46,30,35,55,45,36,30,30,42,36,45,54,43,53,49,40,53,45,45,54,40,50,68,55,30,56,70,51,25,41,25,46,30,20,41,30,40,30,32,35,30,35,50,40,30,30,30,41,40,25,25,40,20,35,35,30,35,15,28,24,19,29,20,25,15,15,14,10,10,10,3,9,5,20,5,0,6,0,8,19
E02002498,3814,51,61,65,60,50,55,63,45,55,60,60,65,40,60,50,40,40,35,35,50,66,85,84,92,91,83,98,78,60,70,60,75,59,64,55,78,66,55,55,54,50,58,56,34,25,35,40,30,40,31,45,40,45,30,30,35,30,30,30,50,45,30,40,31,35,36,30,25,35,15,34,10,10,25,15,11,19,15,15,10,10,12,15,20,10,0,6,4,4,0,15
E02002499,4053,67,70,55,70,55,69,50,55,60,85,77,55,60,40,65,60,51,61,57,56,35,40,55,63,57,50,61,62,65,74,74,55,49,69,75,51,71,65,40,35,52,50,50,35,41,45,40,35,35,43,35,45,50,45,59,50,54,65,57,55,60,39,40,60,39,45,40,35,39,19,20,24,25,20,30,15,10,20,15,10,15,15,15,10,14,10,10,0,12,0,42
E02002500,2927,41,35,35,40,45,30,45,45,45,50,46,45,40,25,35,35,30,36,25,25,41,45,50,44,39,25,40,45,35,45,30,45,50,59,50,35,50,40,30,30,30,45,30,35,31,31,25,35,30,42,46,40,30,25,40,50,35,40,52,20,40,30,35,40,40,30,25,25,30,30,25,20,25,15,25,20,10,10,20,15,10,10,10,4,19,14,12,6,6,6,27
E02002501,3232,39,30,46,35,49,49,43,64,50,40,56,41,40,44,50,45,41,30,31,21,36,45,35,34,42,50,45,47,39,39,40,51,45,53,62,57,51,54,57,43,52,35,46,35,48,47,35,35,30,31,31,35,40,30,34,44,58,35,46,40,45,57,35,41,35,29,40,31,29,29,24,29,15,20,25,15,25,15,15,10,5,17,10,15,5,14,12,12,0,0,22
E02002502,5079,62,66,61,69,87,78,55,60,80,70,61,76,75,78,71,60,66,67,63,50,45,55,50,71,54,65,55,70,83,65,69,70,79,65,81,61,75,65,87,46,67,68,45,50,46,41,45,55,60,53,65,60,54,81,60,78,70,69,78,82,55,62,55,66,75,66,64,45,45,40,45,35,44,30,48,40,35,20,27,30,32,35,25,23,27,15,23,22,16,7,34
E02002503,3655,51,50,51,45,49,44,62,50,65,50,56,57,58,55,67,45,52,52,43,20,30,30,44,42,56,54,50,52,57,50,57,50,59,54,35,58,61,67,69,54,41,44,52,25,43,43,41,42,40,58,46,51,35,51,41,48,45,53,35,69,55,35,49,25,45,40,35,35,29,36,29,25,20,29,20,21,10,26,15,10,13,18,10,15,10,12,12,6,6,0,10
E02002504,4894,48,55,56,60,59,54,70,60,70,50,55,66,60,83,55,65,67,62,56,56,51,55,50,67,58,69,66,61,78,83,64,76,63,73,90,87,71,60,51,48,63,72,55,45,45,68,45,51,55,65,57,66,60,85,76,64,65,55,62,55,60,60,69,59,45,61,35,51,49,50,48,50,45,35,34,29,34,30,41,30,30,20,15,29,25,30,12,12,22,8,39
E02002505,3448,42,55,40,55,50,50,49,70,60,45,78,45,50,40,45,45,35,41,41,36,35,40,35,53,58,40,61,40,73,59,59,60,55,50,55,51,55,50,40,35,36,50,45,29,25,25,35,40,25,44,51,50,40,49,66,30,45,54,35,40,40,40,30,51,35,35,45,34,25,30,25,25,25,15,18,20,15,5,15,10,10,10,5,15,10,10,12,6,4,8,30
E02002506,2883,24,25,25,25,35,45,44,40,35,35,41,50,35,35,35,45,36,47,43,31,25,35,35,39,38,45,40,46,39,39,45,50,49,45,46,36,34,35,30,37,35,30,30,25,38,32,30,20,35,40,47,35,45,35,52,29,44,30,52,47,30,29,35,36,25,25,20,25,30,15,25,25,20,19,36,15,15,15,25,15,5,29,15,15,18,16,6,0,12,8,29
E02002507,3208,33,35,30,44,39,20,40,40,44,45,46,36,40,39,30,30,52,36,49,32,20,30,29,29,33,30,45,40,43,34,40,30,45,49,35,41,46,35,42,43,41,35,40,30,31,32,36,30,43,41,46,36,44,40,46,44,50,49,47,36,45,46,35,41,35,35,44,35,24,30,35,20,39,25,42,43,29,27,25,31,32,28,26,24,14,6,18,16,11,11,40
E02002508,2840,35,25,35,25,40,35,30,30,35,25,35,40,25,30,25,35,31,36,30,25,15,15,30,30,38,15,30,42,35,40,40,30,30,40,30,41,30,25,36,32,31,30,36,30,27,31,30,37,30,27,36,30,25,40,35,35,44,39,37,36,49,46,49,46,25,30,40,31,34,31,28,20,28,31,35,41,20,37,20,25,26,28,25,33,23,21,17,16,6,15,47
E02002509,2777,29,30,30,30,35,25,40,35,35,35,35,30,35,25,35,40,30,30,20,25,25,30,30,30,25,35,45,36,45,35,40,35,45,35,40,36,30,25,30,38,30,40,30,10,20,20,20,15,35,26,35,30,30,30,30,35,44,50,51,45,50,40,40,40,63,36,35,30,25,30,38,40,24,37,20,5,20,20,9,25,15,6,20,15,24,20,18,24,20,8,35
E02002510,3743,45,31,41,29,49,39,29,44,40,40,36,40,30,35,26,35,30,26,21,15,30,20,30,29,34,39,61,66,49,49,49,61,54,44,56,67,51,54,51,37,52,48,46,41,26,42,36,31,44,41,41,40,45,40,35,53,45,59,46,62,50,47,45,41,35,47,45,50,39,47,44,58,52,63,62,51,47,32,53,36,26,33,35,38,24,29,23,23,12,23,48
E02002512,2737,17,20,25,40,15,20,25,25,25,35,25,20,30,34,25,45,25,31,25,15,26,15,10,29,25,24,20,26,20,25,15,35,25,25,35,30,25,30,20,36,30,25,25,25,20,47,30,30,30,53,47,35,49,35,30,48,40,44,42,41,54,51,45,51,45,32,57,31,38,35,29,35,44,36,35,36,15,32,25,30,30,9,37,15,18,21,18,22,18,16,33
E02002513,5309,58,60,50,70,55,40,55,55,70,65,55,70,55,64,60,51,62,50,46,35,45,50,50,64,74,70,65,97,89,93,79,75,89,80,80,71,65,65,55,80,60,50,60,65,57,46,55,71,69,57,70,65,60,65,65,70,60,65,66,76,60,65,79,82,85,70,60,66,78,61,59,79,45,60,65,40,41,25,30,45,30,27,25,25,23,31,16,23,16,16,68
E02002514,4435,31,30,30,35,35,50,40,40,45,55,56,40,50,50,55,45,50,51,48,25,35,30,40,40,49,35,35,40,50,55,35,55,55,50,40,51,55,55,61,64,50,55,56,40,65,51,50,55,64,69,51,66,60,79,65,60,74,79,84,71,55,71,70,84,64,67,60,56,68,50,54,50,40,61,60,48,45,29,46,30,29,35,24,29,25,15,23,17,14,8,73
E02002515,3296,15,35,35,31,31,32,35,24,35,35,34,41,39,35,36,35,30,30,37,31,35,39,39,39,36,47,34,39,40,45,34,42,40,35,25,51,35,35,30,46,37,20,42,48,43,25,43,41,35,57,48,35,63,58,51,56,66,55,51,50,40,53,50,40,35,38,32,46,35,25,20,30,40,35,40,30,20,25,20,24,21,24,24,24,15,24,17,20,12,24,67
E02002516,3012,33,46,35,50,40,30,35,25,30,41,30,35,43,25,46,40,30,35,27,20,25,20,20,29,36,38,34,39,40,56,44,58,51,41,35,45,51,35,41,35,37,50,20,30,20,25,25,30,40,35,35,40,36,45,45,56,45,54,45,45,35,35,35,35,30,30,30,30,20,25,35,35,30,35,35,34,30,20,20,19,19,23,14,19,15,5,21,16,6,10,39
E02002517,2720,37,35,25,30,30,37,34,35,30,25,30,25,15,40,20,30,35,25,32,15,36,30,34,45,30,30,25,35,40,45,34,37,35,36,25,25,45,35,15,35,25,25,42,35,25,20,20,40,25,41,25,35,42,41,40,56,45,45,35,40,45,49,35,35,35,30,25,25,40,24,25,34,25,39,30,25,25,15,15,23,10,24,19,14,15,19,11,17,7,6,20
E02002518,5573,45,45,45,40,60,63,60,60,55,45,64,50,59,60,50,45,55,50,45,45,45,39,50,49,55,36,60,55,70,61,65,64,76,83,76,65,71,81,50,50,66,55,61,55,50,60,50,75,55,88,100,90,87,75,75,101,95,95,116,81,95,80,80,91,80,80,66,70,75,75,45,73,75,79,75,69,69,50,43,30,44,39,35,30,46,35,31,29,24,12,76
E02002519,3914,23,47,51,35,35,49,49,45,51,41,54,46,49,57,45,40,35,46,42,37,25,30,40,34,30,32,44,39,45,45,45,54,56,40,61,51,45,40,30,56,54,55,50,40,35,44,41,46,58,52,40,45,56,34,60,51,75,40,62,45,54,44,50,52,45,53,46,61,59,51,51,44,54,53,45,44,34,42,49,32,31,24,36,34,23,24,12,5,6,10,44
E02002520,6826,46,50,56,50,45,50,45,55,77,77,68,75,64,76,71,79,71,61,63,51,50,54,54,54,51,80,55,44,65,50,59,83,60,88,60,82,70,75,87,76,72,89,61,79,69,78,81,76,74,98,105,101,92,119,99,96,105,119,106,123,95,84,90,102,75,88,70,112,99,86,86,110,106,108,140,93,95,92,89,64,60,63,74,54,63,39,30,36,35,40,79
E02002521,3014,5,15,15,25,20,25,25,25,25,10,25,35,20,35,25,25,25,35,31,15,15,20,15,20,30,21,20,15,10,20,25,25,25,20,35,25,25,25,30,40,41,45,25,30,30,43,36,40,40,36,30,50,46,50,65,40,45,40,59,55,45,54,50,40,54,44,51,44,50,30,51,48,45,40,54,35,30,39,43,52,35,29,24,30,31,24,20,20,37,18,79
E02002523,3300,35,46,55,56,82,47,58,59,50,56,76,51,48,47,45,60,36,41,42,32,35,48,44,44,40,47,44,39,54,55,59,47,40,57,56,56,60,46,40,51,48,35,31,30,15,45,31,30,35,46,40,50,40,45,45,50,45,35,35,35,30,34,35,40,35,25,20,25,28,30,29,20,15,20,15,14,15,24,13,14,15,0,10,10,5,10,0,0,0,0,19
E02002524,2749,18,26,30,25,20,33,25,25,25,47,25,35,28,41,35,40,15,15,31,22,15,34,28,20,42,31,25,29,30,41,39,20,25,25,35,25,30,25,25,31,43,40,27,25,25,30,26,30,35,30,38,47,30,40,50,46,50,35,45,50,40,44,40,31,30,39,32,36,35,30,41,30,40,35,51,44,30,27,25,23,15,23,27,5,26,20,12,6,5,6,23
E02002525,4225,40,35,35,40,30,38,35,45,45,51,55,35,34,39,45,45,40,46,31,31,55,25,30,45,50,41,35,50,45,40,59,38,45,51,55,45,46,45,35,62,52,55,50,35,35,45,52,45,54,45,58,50,60,72,65,61,55,74,59,65,60,77,75,82,75,67,55,61,65,50,40,39,60,48,59,55,40,50,35,43,47,34,25,34,26,24,28,11,20,4,57
E02002526,3951,22,41,35,46,46,30,35,49,45,53,58,40,48,51,56,45,45,42,36,32,30,35,34,53,40,41,59,38,30,56,45,49,46,42,31,55,56,45,45,40,42,49,56,40,45,40,25,46,73,62,67,56,46,50,60,67,65,59,50,71,70,63,65,67,59,35,52,45,69,51,46,53,50,44,55,44,35,35,25,25,15,33,19,15,15,9,10,10,5,0,38
E02002527,2581,28,25,46,35,30,28,35,34,41,41,30,35,33,25,30,25,36,21,26,32,26,34,20,30,41,26,20,35,30,30,44,33,35,25,25,30,30,25,31,36,20,25,32,20,20,35,31,25,39,25,39,41,30,30,35,35,40,40,46,30,34,40,35,36,20,30,25,25,25,35,30,29,35,30,35,20,25,19,15,18,15,19,10,15,10,10,10,0,6,12,33
E02002529,2927,30,26,30,36,35,20,30,20,31,35,39,36,35,30,30,35,30,46,26,32,20,40,38,25,36,42,35,34,30,30,25,24,35,35,25,35,36,30,31,40,31,35,36,25,20,25,30,35,30,41,48,40,57,50,45,40,45,35,45,56,45,53,35,41,39,40,25,30,45,30,40,43,39,39,38,30,29,31,15,32,20,28,24,10,15,10,10,3,5,12,24
E02002530,3121,20,25,15,20,40,30,30,30,25,35,30,30,35,20,25,40,35,30,31,25,30,20,29,35,41,26,30,39,30,35,40,34,29,30,30,45,35,29,41,25,21,45,25,40,35,35,30,35,34,30,67,45,58,62,45,63,50,30,55,72,40,44,40,40,40,44,40,40,45,46,46,58,39,43,59,39,35,40,30,24,19,19,30,25,5,15,10,15,6,16,28
E02002532,3518,29,30,35,30,40,42,40,44,30,41,34,35,20,40,40,45,25,41,32,20,36,35,35,25,36,43,48,34,55,56,54,37,40,46,30,35,45,30,36,40,32,45,47,40,35,34,37,51,48,41,53,36,53,68,76,58,56,50,50,45,45,43,45,41,49,44,52,41,40,36,40,39,34,44,55,20,36,27,30,42,21,24,20,29,21,24,21,17,21,6,67
E02002533,3403,36,25,41,35,26,34,35,40,46,41,48,30,43,25,46,40,25,37,25,31,20,20,20,29,35,20,30,30,30,40,35,33,51,41,41,46,41,47,57,30,41,35,42,35,35,34,31,40,44,46,39,52,35,30,50,57,50,40,50,66,35,49,35,35,58,44,56,50,50,52,62,43,61,58,50,49,35,46,25,20,15,30,23,22,20,19,20,16,25,9,34
E02002534,2882,13,15,15,15,25,15,25,25,20,15,25,15,25,30,25,25,30,30,21,20,20,15,20,20,20,25,15,30,15,20,30,24,25,20,35,30,20,30,25,25,42,20,25,20,25,25,35,25,25,36,39,35,41,30,50,46,55,50,50,35,40,39,54,62,40,45,35,46,40,57,56,57,56,63,75,54,40,44,35,42,37,34,38,28,25,19,22,10,19,10,58
E02002535,4698,37,35,40,35,50,35,39,50,35,40,40,55,51,54,55,50,55,50,40,30,36,36,30,25,40,40,50,66,50,60,54,55,54,65,45,50,45,55,30,65,40,64,55,55,45,54,50,66,56,58,71,69,75,80,89,89,81,64,90,100,79,94,71,90,93,79,69,55,66,60,62,59,50,50,60,35,45,34,39,40,25,37,45,15,30,20,29,23,18,15,33
E02002536,4826,46,45,45,49,60,50,49,50,64,50,65,58,66,59,50,45,60,45,51,35,26,42,49,46,56,40,46,50,45,60,71,74,64,85,75,59,67,59,61,60,55,54,65,40,30,59,50,35,50,54,71,60,80,65,70,69,86,74,75,70,79,79,60,64,50,74,60,55,40,50,58,43,60,50,55,40,35,46,35,41,40,47,30,36,45,31,26,20,12,25,51
E02002537,4379,47,40,50,54,65,60,63,60,70,65,60,68,71,54,45,50,45,40,40,48,53,33,48,54,56,56,48,61,50,70,75,77,73,60,55,64,83,50,71,55,40,55,55,40,45,54,44,41,40,55,46,55,55,55,55,69,50,65,80,65,59,59,50,40,55,50,50,30,30,30,30,35,30,45,29,35,25,25,35,26,20,24,20,19,32,20,25,17,19,21,43
E02002538,2920,24,20,30,30,20,40,35,35,35,45,40,30,25,35,35,30,40,35,25,25,32,15,25,15,35,25,30,30,30,50,35,30,35,45,40,35,40,40,35,35,35,34,41,30,40,29,40,30,25,53,40,35,35,40,40,35,45,45,40,40,40,45,72,29,35,24,35,40,25,30,25,39,30,76,49,20,24,25,15,25,10,20,19,5,12,19,9,14,17,15,34
E02002539,5321,46,59,57,59,50,56,59,45,55,66,61,68,55,45,60,60,50,50,67,20,30,25,34,36,50,45,30,50,61,55,66,54,59,44,61,59,71,55,76,69,70,83,81,55,55,74,50,76,61,82,81,89,80,70,84,83,76,90,102,95,88,97,65,85,69,70,59,75,66,70,68,54,63,75,75,62,63,51,56,45,30,27,35,36,33,19,21,20,18,21,50
E02002540,3172,30,25,20,30,25,15,30,30,30,35,40,30,30,30,30,30,25,25,20,16,16,10,25,21,36,30,26,25,40,20,35,39,24,30,35,35,41,25,30,30,35,25,35,35,25,30,35,42,30,62,31,54,30,40,49,38,52,51,50,45,50,39,35,65,57,44,54,45,63,45,53,51,45,72,69,36,38,54,35,32,21,26,31,30,21,32,20,18,16,18,44
E02002541,3055,21,35,31,29,30,20,25,20,30,40,20,34,30,44,35,30,40,35,20,15,20,16,28,32,25,30,25,35,35,40,30,40,40,50,76,39,36,40,30,25,41,44,29,36,25,40,45,30,35,52,58,45,35,30,40,40,41,44,40,35,58,44,67,50,44,40,33,45,35,30,29,29,45,35,40,30,20,26,25,25,31,26,25,26,17,27,21,4,11,11,45
E02002542,4201,37,45,56,44,55,55,54,65,60,55,60,50,66,65,55,60,45,50,51,40,52,48,40,48,62,45,35,55,55,65,65,50,64,55,55,55,66,60,55,55,40,59,50,46,30,50,40,61,55,53,45,59,55,45,70,60,55,55,59,74,55,55,45,50,55,45,40,30,40,45,64,40,35,40,50,15,35,25,25,40,31,13,20,20,6,5,15,0,4,10,34
E02002543,4901,57,60,77,68,65,77,72,88,69,77,81,63,72,63,71,64,65,50,46,41,36,58,45,47,61,76,73,70,90,90,82,87,83,89,60,88,97,95,72,54,71,59,71,50,55,55,50,45,55,50,56,55,65,55,50,55,76,80,55,70,60,44,71,55,54,45,45,45,30,30,53,44,40,28,40,14,15,15,15,29,20,23,15,19,12,5,25,5,12,5,31
E02002544,4104,50,45,36,47,71,61,44,44,45,40,35,45,45,50,50,50,55,30,51,33,48,38,39,48,73,67,52,91,61,90,66,79,68,60,55,69,77,65,50,39,45,59,61,35,40,40,35,39,45,58,51,50,40,45,69,59,62,70,65,50,59,44,49,49,50,30,55,50,40,40,25,29,25,30,45,30,14,20,20,5,25,25,19,20,17,10,15,16,15,6,47
E02002545,2641,21,30,30,20,25,15,24,25,25,25,35,25,20,25,30,20,15,20,25,15,20,23,15,15,25,25,20,25,30,35,35,34,25,30,25,30,30,20,30,25,46,25,25,25,30,25,20,25,25,39,36,40,30,35,35,25,41,50,50,40,39,44,46,55,44,30,44,49,36,36,37,46,40,46,49,37,33,22,25,27,32,32,20,14,24,18,15,10,10,4,23
E02002546,3750,38,44,36,44,35,35,58,30,40,60,40,59,55,58,50,64,54,64,62,43,37,37,35,43,62,45,46,45,55,60,45,63,59,45,66,60,45,50,61,59,45,54,35,46,35,30,50,50,40,49,56,79,50,75,54,64,61,55,50,45,60,53,40,25,34,30,30,34,51,24,30,30,35,20,19,25,19,20,15,15,15,15,20,10,11,10,9,4,4,5,28
E02002547,3155,15,20,20,29,15,20,25,25,34,30,30,29,30,34,25,45,20,35,25,15,26,23,25,20,15,25,15,20,25,30,30,30,34,35,41,35,25,30,30,25,36,34,20,30,40,29,35,41,30,43,30,49,35,35,40,48,58,61,56,65,52,50,47,61,52,53,40,60,47,45,39,51,61,56,63,40,37,43,35,32,38,26,28,26,31,25,31,14,20,12,65
E02002549,3944,23,35,30,25,35,35,35,35,35,40,30,39,35,30,35,40,35,40,30,25,31,27,29,15,30,45,43,30,25,40,45,20,45,40,40,40,35,45,41,40,45,35,35,57,45,40,45,36,46,54,62,58,55,55,65,45,50,70,61,55,54,59,66,60,63,53,50,45,49,67,61,57,55,61,75,72,61,48,45,53,47,42,45,31,42,30,20,34,21,22,69
E02002550,3152,29,25,25,30,35,40,43,35,35,25,35,35,30,40,41,35,40,25,35,26,10,33,25,32,41,30,32,35,25,50,30,40,30,35,30,67,52,35,40,45,46,30,35,41,25,24,40,40,40,30,46,40,55,40,45,67,47,35,50,55,39,40,46,51,34,35,44,35,41,25,30,20,40,40,35,35,30,26,35,36,21,15,25,21,15,18,15,18,10,17,48
E02002551,2665,36,35,30,30,35,35,25,40,40,30,35,40,25,30,25,25,30,30,20,20,26,48,39,41,56,51,41,41,40,50,61,35,45,45,50,48,31,40,35,40,40,30,30,35,25,30,35,35,30,25,35,40,35,40,40,30,25,35,30,40,20,40,15,20,30,20,19,35,19,25,30,15,20,25,20,10,15,4,5,15,10,10,14,15,6,0,5,14,6,15,24
E02002552,3684,37,35,46,53,46,41,53,54,64,67,62,49,40,67,50,45,40,54,41,26,31,38,29,31,35,35,43,55,45,60,56,63,54,54,61,59,72,50,51,44,66,44,51,46,35,44,35,45,35,44,57,40,45,55,49,54,50,60,55,45,45,50,25,50,49,30,40,35,36,40,39,44,35,25,30,20,30,20,25,5,5,15,10,5,10,20,0,12,6,11,26
E02002553,3088,33,40,31,25,46,30,42,30,54,35,62,25,71,45,45,25,45,44,25,15,21,21,24,31,20,40,31,30,25,40,35,44,35,79,61,43,35,50,35,35,41,35,30,30,35,40,35,30,25,38,35,45,40,35,35,40,35,30,35,45,35,30,36,35,35,40,43,40,24,35,25,39,30,46,38,26,25,26,26,14,26,27,25,26,23,15,4,15,16,16,30
E02002554,2626,24,20,20,20,35,25,35,20,35,45,35,35,30,40,35,25,40,30,25,25,32,20,29,25,40,24,30,35,20,30,35,25,25,35,20,40,47,25,30,20,35,30,25,25,15,25,25,25,30,20,30,40,45,30,25,30,40,30,35,35,30,44,40,45,30,39,40,30,35,40,30,33,35,39,35,31,25,20,25,20,24,16,20,19,17,14,10,15,12,0,32
E02002555,5274,27,30,45,37,45,50,40,65,50,61,70,64,72,91,75,70,65,55,56,36,15,39,39,36,45,46,42,50,55,45,61,40,53,65,71,58,77,60,76,75,82,72,70,60,85,69,70,88,72,63,94,89,66,75,70,77,77,71,86,65,63,59,72,75,58,63,49,70,60,78,54,61,70,75,88,61,38,64,47,37,41,52,45,36,24,30,36,27,14,12,62
E02002556,3669,38,30,30,35,30,45,35,40,45,40,35,43,35,39,55,35,40,55,35,20,15,25,54,42,30,25,48,51,30,45,35,45,35,55,35,40,40,55,50,50,45,44,55,46,35,45,45,45,30,49,51,55,55,89,69,78,65,50,75,70,74,54,70,55,50,52,55,55,40,45,53,35,35,49,40,30,25,35,20,10,20,15,15,10,10,5,5,12,0,15,19
E02002558,5532,47,50,46,49,66,60,50,50,64,60,60,60,50,70,60,70,50,45,46,25,25,21,35,52,35,66,57,45,50,60,71,69,49,55,60,59,76,100,76,55,66,64,71,65,65,64,40,75,75,74,65,75,65,70,94,70,65,100,80,85,65,90,96,90,80,93,70,80,86,75,82,86,70,60,79,61,55,60,61,50,35,57,44,64,27,31,20,31,18,25,69
E02002559,4953,47,41,44,48,50,50,44,40,61,76,61,49,61,65,64,69,61,55,50,41,37,40,36,40,45,45,40,55,55,50,60,51,50,55,45,60,70,69,54,65,66,61,78,72,51,92,63,82,73,71,86,87,76,76,73,76,89,79,76,74,54,84,75,73,77,59,49,49,55,62,46,71,53,57,66,51,47,35,25,38,29,29,31,20,24,10,15,10,21,15,23
E02002560,3241,17,26,25,39,41,46,34,35,20,30,45,35,50,50,40,40,40,40,30,32,17,25,35,35,30,35,30,30,35,50,45,51,46,60,35,55,35,44,40,25,51,51,41,40,20,40,49,51,54,63,60,51,45,61,49,50,40,35,40,45,40,40,30,41,29,40,25,39,35,41,42,25,29,35,46,30,31,30,24,15,20,25,15,19,10,10,10,10,11,6,29
